q,p,deg_p,class_count,U,E,levels_scanned,incomplete_levels,largest_incomplete_degree,vectors_visited,result_directory,result_file
11,T^2 + 10*T + 1,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_10_T_1.json
11,T^2 + 10*T + 4,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_10_T_4.json
11,T^2 + 10*T + 6,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_10_T_6.json
11,T^2 + 10*T + 7,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_10_T_7.json
11,T^2 + 10*T + 8,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_10_T_8.json
11,T^2 + 2*T + 10,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_2_T_10.json
11,T^2 + 2*T + 2,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_2_T_2.json
11,T^2 + 2*T + 4,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_2_T_4.json
11,T^2 + 2*T + 5,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_2_T_5.json
11,T^2 + 2*T + 6,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_2_T_6.json
11,T^2 + 3,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_3.json
11,T^2 + 3*T + 10,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_3_T_10.json
11,T^2 + 3*T + 3,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_3_T_3.json
11,T^2 + 3*T + 6,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_3_T_6.json
11,T^2 + 3*T + 8,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_3_T_8.json
11,T^2 + 3*T + 9,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_3_T_9.json
11,T^2 + 4,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_4.json
11,T^2 + 4*T + 2,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_4_T_2.json
11,T^2 + 4*T + 5,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_4_T_5.json
11,T^2 + 4*T + 7,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_4_T_7.json
11,T^2 + 4*T + 8,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_4_T_8.json
11,T^2 + 4*T + 9,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_4_T_9.json
11,T^2 + 5,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_5.json
11,T^2 + 5*T + 1,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_5_T_1.json
11,T^2 + 5*T + 10,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_5_T_10.json
11,T^2 + 5*T + 2,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_5_T_2.json
11,T^2 + 5*T + 3,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_5_T_3.json
11,T^2 + 5*T + 7,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_5_T_7.json
11,T^2 + 6*T + 1,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_6_T_1.json
11,T^2 + 6*T + 10,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_6_T_10.json
11,T^2 + 6*T + 2,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_6_T_2.json
11,T^2 + 6*T + 3,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_6_T_3.json
11,T^2 + 6*T + 7,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_6_T_7.json
11,T^2 + 7*T + 2,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_7_T_2.json
11,T^2 + 7*T + 5,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_7_T_5.json
11,T^2 + 7*T + 7,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_7_T_7.json
11,T^2 + 7*T + 8,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_7_T_8.json
11,T^2 + 7*T + 9,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_7_T_9.json
11,T^2 + 8*T + 10,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_8_T_10.json
11,T^2 + 8*T + 3,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_8_T_3.json
11,T^2 + 8*T + 6,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_8_T_6.json
11,T^2 + 8*T + 8,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_8_T_8.json
11,T^2 + 8*T + 9,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_8_T_9.json
11,T^2 + 9,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_9.json
11,T^2 + 9*T + 10,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_9_T_10.json
11,T^2 + 9*T + 2,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_9_T_2.json
11,T^2 + 9*T + 4,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_9_T_4.json
11,T^2 + 9*T + 5,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_9_T_5.json
11,T^2 + 9*T + 6,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_9_T_6.json
11,T^2 + T + 1,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_T_1.json
11,T^2 + T + 4,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_T_4.json
11,T^2 + T + 6,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_T_6.json
11,T^2 + T + 7,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_T_7.json
11,T^2 + T + 8,2,1,1,1,0,0,,0,results/q11_low_degree,p_T2_T_8.json
11,T^3 + 10*T + 3,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T_3.compact.json
11,T^3 + 10*T + 4,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T_4.compact.json
11,T^3 + 10*T + 7,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T_7.compact.json
11,T^3 + 10*T + 8,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T_8.compact.json
11,T^3 + 10*T^2 + 10*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_10_T_3.compact.json
11,T^3 + 10*T^2 + 10*T + 5,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_10_T_5.compact.json
11,T^3 + 10*T^2 + 10*T + 6,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_10_T_6.compact.json
11,T^3 + 10*T^2 + 10*T + 8,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_10_T_8.compact.json
11,T^3 + 10*T^2 + 2*T + 1,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_2_T_1.compact.json
11,T^3 + 10*T^2 + 2*T + 2,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_2_T_2.compact.json
11,T^3 + 10*T^2 + 2*T + 7,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_2_T_7.compact.json
11,T^3 + 10*T^2 + 2*T + 8,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_2_T_8.compact.json
11,T^3 + 10*T^2 + 3*T + 10,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_3_T_10.compact.json
11,T^3 + 10*T^2 + 3*T + 2,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_3_T_2.compact.json
11,T^3 + 10*T^2 + 3*T + 3,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_3_T_3.compact.json
11,T^3 + 10*T^2 + 3*T + 9,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_3_T_9.compact.json
11,T^3 + 10*T^2 + 5,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_5.compact.json
11,T^3 + 10*T^2 + 5*T + 2,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_5_T_2.compact.json
11,T^3 + 10*T^2 + 5*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_5_T_3.compact.json
11,T^3 + 10*T^2 + 5*T + 4,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_5_T_4.compact.json
11,T^3 + 10*T^2 + 5*T + 5,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_5_T_5.compact.json
11,T^3 + 10*T^2 + 6,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_6.compact.json
11,T^3 + 10*T^2 + 6*T + 1,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_6_T_1.compact.json
11,T^3 + 10*T^2 + 6*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_6_T_3.compact.json
11,T^3 + 10*T^2 + 6*T + 7,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_6_T_7.compact.json
11,T^3 + 10*T^2 + 6*T + 9,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_6_T_9.compact.json
11,T^3 + 10*T^2 + 7*T + 10,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_7_T_10.compact.json
11,T^3 + 10*T^2 + 7*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_7_T_3.compact.json
11,T^3 + 10*T^2 + 7*T + 6,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_7_T_6.compact.json
11,T^3 + 10*T^2 + 7*T + 7,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_7_T_7.compact.json
11,T^3 + 10*T^2 + 8,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_8.compact.json
11,T^3 + 10*T^2 + 8*T + 1,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_8_T_1.compact.json
11,T^3 + 10*T^2 + 8*T + 4,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_8_T_4.compact.json
11,T^3 + 10*T^2 + 8*T + 7,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_8_T_7.compact.json
11,T^3 + 10*T^2 + 8*T + 9,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_8_T_9.compact.json
11,T^3 + 10*T^2 + 9,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_9.compact.json
11,T^3 + 10*T^2 + 9*T + 1,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_9_T_1.compact.json
11,T^3 + 10*T^2 + 9*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_9_T_3.compact.json
11,T^3 + 10*T^2 + 9*T + 5,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_9_T_5.compact.json
11,T^3 + 10*T^2 + 9*T + 7,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_9_T_7.compact.json
11,T^3 + 10*T^2 + T + 2,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_T_2.compact.json
11,T^3 + 10*T^2 + T + 4,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_10_T2_T_4.compact.json
11,T^3 + 10*T^2 + T + 8,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_T_8.compact.json
11,T^3 + 10*T^2 + T + 9,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_10_T2_T_9.compact.json
11,T^3 + 2*T + 2,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T_2.compact.json
11,T^3 + 2*T + 4,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T_4.compact.json
11,T^3 + 2*T + 7,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T_7.compact.json
11,T^3 + 2*T + 9,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T_9.compact.json
11,T^3 + 2*T^2 + 10*T + 1,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_10_T_1.compact.json
11,T^3 + 2*T^2 + 10*T + 10,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_10_T_10.compact.json
11,T^3 + 2*T^2 + 10*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_10_T_3.compact.json
11,T^3 + 2*T^2 + 10*T + 5,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_10_T_5.compact.json
11,T^3 + 2*T^2 + 2,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_2.compact.json
11,T^3 + 2*T^2 + 2*T + 10,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_2_T_10.compact.json
11,T^3 + 2*T^2 + 2*T + 3,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T2_2_T_3.compact.json
11,T^3 + 2*T^2 + 2*T + 5,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T2_2_T_5.compact.json
11,T^3 + 2*T^2 + 2*T + 9,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_2_T_9.compact.json
11,T^3 + 2*T^2 + 3*T + 10,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_3_T_10.compact.json
11,T^3 + 2*T^2 + 3*T + 3,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_3_T_3.compact.json
11,T^3 + 2*T^2 + 3*T + 4,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_3_T_4.compact.json
11,T^3 + 2*T^2 + 3*T + 9,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_3_T_9.compact.json
11,T^3 + 2*T^2 + 4,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T2_4.compact.json
11,T^3 + 2*T^2 + 4*T + 1,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T2_4_T_1.compact.json
11,T^3 + 2*T^2 + 4*T + 2,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_4_T_2.compact.json
11,T^3 + 2*T^2 + 4*T + 5,3,12,5,4,4135,309,3,234812280,results/q11_degree3_compact,p_T3_2_T2_4_T_5.compact.json
11,T^3 + 2*T^2 + 4*T + 6,3,12,5,4,4135,305,3,234812280,results/q11_degree3_compact,p_T3_2_T2_4_T_6.compact.json
